run_id,weight_type,rd_cost_econ,curtailment,capacity_market_cost,cm_plus_redispatch_cost,grid_load_shedding_cost,total_cost,scenario,case_study,design,sigma,design_order,design_label
73,ptdf_pos,-2506481.7889448246,36654.14064664298,125259330.5812833,122752848.79233848,2529135704.618366,2651888553.410704,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
74,ptdf_neg,-2345106.722107344,33212.78912047193,125259330.5812809,122914223.85917355,2291682449.312563,2414596673.1717367,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
75,ptdf_pos,-4177625.092370526,107211.0690372988,125259330.58127937,121081705.48890884,7397563763.573617,7518645469.062526,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
76,ptdf_neg,-3545846.885456098,66774.33843211332,125259330.57986958,121713483.69441348,4607429351.815819,4729142835.510232,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
77,ptdf_pos,-4186731.528591188,107161.02524675816,125259330.58127747,121072599.05268629,7394110742.026313,7515183341.0789995,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
78,ptdf_neg,-5131386.121948059,107257.40913065418,125259330.58127964,120127944.45933157,7400761230.015139,7520889174.47447,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
79,ptdf_pos,-4178237.7353009256,107211.06903729666,125259330.58128005,121081092.84597912,7397563763.57347,7518644856.419449,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
80,ptdf_neg,-7218297.111297026,101339.94518262548,125259330.58128011,118041033.46998309,6992456217.601158,7110497251.071141,cs2_nl34_z3_sigma50,Case Study 2,Split,0.5,3,$\sigma=0.5$
1,ptdf_pos,-2464701.146159989,36802.86820783689,100320835.77586131,97856134.62970132,2539397906.3407454,2637254040.9704466,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
2,ptdf_neg,-2345949.314907086,33093.647970224214,100320835.77774696,97974886.46283987,2283461709.945471,2381436596.408311,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
3,ptdf_pos,-2365109.9439191017,33093.647984914285,100320835.77570912,97955725.83179002,2283461710.9590855,2381417436.7908754,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
4,ptdf_neg,-2332516.3555597505,36802.86820229994,100320835.77781604,97988319.42225629,2539397905.958696,2637386225.3809524,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
5,ptdf_pos,-2343034.2048451025,33093.64797022234,100320835.77781302,97977801.57296792,2283461709.945341,2381439511.518309,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
6,ptdf_neg,-2492578.857500783,36802.868202334845,100320835.77781254,97828256.92031176,2539397905.9611044,2637226162.8814163,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
7,ptdf_pos,-6101581.158865398,93715.1822276152,100320835.77781461,94219254.61894922,6466347573.705448,6560566828.324397,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
8,ptdf_neg,-2511732.842517136,36802.86820279062,100320835.77775079,97809102.93523365,2539397905.9925528,2637207008.9277864,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
9,ptdf_pos,-6109886.318223443,93715.18222761455,100320835.77781239,94210949.45958894,6466347573.705404,6560558523.164993,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
10,ptdf_neg,-4185126.9536451735,112053.79327165186,100320835.77781181,96135708.82416664,7731711735.743978,7827847444.568144,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
11,ptdf_pos,-2364752.515225093,33093.647963919,100320835.77813119,97956083.26290609,2283461709.510411,2381417792.773317,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
12,ptdf_neg,-7516612.678615575,106180.26056681278,100320835.77781306,92804223.09919749,7326437979.110082,7419242202.209279,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
13,ptdf_pos,-2364133.7308266684,33093.64797021664,100320835.77781166,97956702.046985,2283461709.944948,2381418411.9919333,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
14,ptdf_neg,-3729833.5382917705,71069.94998895192,100320835.77781141,96591002.23951964,4903826549.237682,5000417551.477202,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
15,ptdf_pos,-2364349.254274985,33093.64797022237,100320835.77781168,97956486.5235367,2283461709.945344,2381418196.4688807,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
16,ptdf_neg,-2512917.656630913,36802.86820231671,100320835.7778161,97807918.12118518,2539397905.959853,2637205824.0810385,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
17,ptdf_pos,-2074005.0381764844,33093.64797019648,100320835.7756659,98246830.7374894,2283461709.943557,2381708540.681046,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
18,ptdf_neg,-2512917.6566307275,36802.86820231364,100320835.77781318,97807918.12118246,2539397905.9596415,2637205824.080824,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
19,ptdf_pos,-2478214.4763922035,36802.86820234391,100320835.77770402,97842621.3013118,2539397905.96173,2637240527.263042,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
20,ptdf_neg,-2361475.154784615,33093.64797023204,100320835.77781413,97959360.62302952,2283461709.946011,2381421070.569041,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
21,ptdf_pos,-2364991.7328758663,33093.64797022226,100320835.77781004,97955844.04493417,2283461709.945336,2381417553.99027,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
22,ptdf_neg,-2477463.6763705346,36802.86820213035,100320835.77781281,97843372.10144228,2539397905.946994,2637241278.048436,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
23,ptdf_pos,-2506126.5800764645,36802.86820230386,100320835.77634756,97814709.19627109,2539397905.9589663,2637212615.155237,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
24,ptdf_neg,-2147919.9221896585,33093.64797022585,100320835.77781273,98172915.85562308,2283461709.945584,2381634625.801207,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
25,ptdf_pos,-2512917.656633609,36802.86820235621,100320835.77781342,97807918.1211798,2539397905.9625783,2637205824.083758,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
26,ptdf_neg,-2359852.69161369,33093.64796773768,100320835.77725537,97960983.08564168,2283461709.7738996,2381422692.8595414,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
27,ptdf_pos,-2358970.141593096,33093.64797025179,100320835.77781223,97961865.63621913,2283461709.9473734,2381423575.5835924,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
28,ptdf_neg,-2512917.656633992,36802.86820236186,100320835.77781223,97807918.12117824,2539397905.9629683,2637205824.0841465,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
29,ptdf_pos,-2357531.55894086,33093.64737192348,100320835.77659406,97963304.2176532,2283461668.66272,2381424972.8803735,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
30,ptdf_neg,-2492956.661996528,36802.868202325466,100320835.77781469,97827879.11581816,2539397905.9604573,2637225785.0762753,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
31,ptdf_pos,-2465671.5828868127,36802.86820232596,100320835.77781166,97855164.19492485,2539397905.960491,2637253070.155416,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
32,ptdf_neg,-2306824.1700749714,33093.64796975062,100320835.7778122,98014011.60773723,2283461709.9127927,2381475721.5205297,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
33,ptdf_pos,-7397364.849615425,106180.260566813,100320835.77676657,92923470.92715114,7326437979.110097,7419361450.037248,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
34,ptdf_neg,-2332552.153258871,33093.64796334064,100320835.77816553,97988283.62490666,2283461709.4705043,2381449993.095411,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
35,ptdf_pos,-7492635.523430357,106180.26056681272,100320835.77781378,92828200.25438341,7326437979.110078,7419266179.364461,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
36,ptdf_neg,-4186510.8841021946,112053.79327165186,100320835.77781473,96134324.89371254,7731711735.743978,7827846060.637691,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
37,ptdf_pos,-2366372.2414497333,33093.64797019731,100320835.77781539,97954463.53636566,2283461709.943614,2381416173.4799795,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
38,ptdf_neg,-4150104.454755185,112053.79327165188,100320835.77639659,96170731.3216414,7731711735.74398,7827882467.065621,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
39,ptdf_pos,-2510104.7461531893,36802.86820231915,100320835.77781391,97810731.03166072,2539397905.9600215,2637208636.991682,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
40,ptdf_neg,-2366514.949618636,33093.647970230835,100320835.77778223,97954320.8281636,2283461709.9459276,2381416030.7740912,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
41,ptdf_pos,-2364475.765209401,33093.64797022538,100320835.77781315,97956360.01260374,2283461709.945551,2381418069.9581547,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
42,ptdf_neg,-2375701.1802654797,36802.8682023312,100320835.77634613,97945134.59608065,2539397905.9608526,2637343040.5569334,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
43,ptdf_pos,-2512917.656630934,36802.86820231671,100320835.7778121,97807918.12118116,2539397905.959853,2637205824.081034,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
44,ptdf_neg,-2366514.949618149,33093.64797022494,100320835.77781224,97954320.8281941,2283461709.945521,2381416030.773715,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
45,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
46,ptdf_neg,-4800863.614019253,73499.77749536606,100320835.75301684,95519972.13899758,5071484647.180258,5167004619.319256,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
47,ptdf_pos,-2366514.94961794,33093.64797022241,100320835.77781299,97954320.82819505,2283461709.9453464,2381416030.7735415,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
48,ptdf_neg,-2512917.6566311587,36802.86820232002,100320835.77781424,97807918.12118308,2539397905.9600816,2637205824.0812645,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
49,ptdf_pos,-2512917.656631923,36802.868202331294,100320835.77781254,97807918.12118062,2539397905.9608593,2637205824.08204,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
50,ptdf_neg,-2366514.949618803,33093.64797023289,100320835.77781421,97954320.82819541,2283461709.9460692,2381416030.774265,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
51,ptdf_pos,-2322417.086690282,33093.647969022735,100320835.7766724,97998418.68998212,2283461709.862569,2381460128.552551,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
52,ptdf_neg,-2463623.2226837985,36802.86820231676,100320835.77634113,97857212.55365732,2539397905.959856,2637255118.5135136,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
53,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
54,ptdf_neg,-4795193.341623101,73499.77775322343,100320835.7773455,95525642.4357224,5071484664.972417,5167010307.408139,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
55,ptdf_pos,-6089181.444821431,93715.18222761522,100320835.77781266,94231654.33299123,6466347573.70545,6560579228.038442,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
56,ptdf_neg,-2466763.680434082,36802.868202327845,100320835.77781622,97854072.09738214,2539397905.9606214,2637251978.0580034,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
57,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
58,ptdf_neg,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
59,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
60,ptdf_neg,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
61,ptdf_pos,-2512846.012671788,36802.86820231655,100320835.77781153,97807989.76513974,2539397905.959842,2637205895.724982,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
62,ptdf_neg,-2366514.94961821,33093.647970225706,100320835.77673988,97954320.82712168,2283461709.945574,2381416030.7726955,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
63,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
64,ptdf_neg,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
65,ptdf_pos,-2510761.9703864423,36802.86820232913,100320835.77768254,97810073.8072961,2539397905.96071,2637207979.7680063,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
66,ptdf_neg,-2256631.8364615277,33093.6479700679,100320835.77639842,98064203.93993689,2283461709.9346848,2381525913.874622,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
67,ptdf_pos,-2354920.099662206,33093.64797021169,100320835.77781297,97965915.67815077,2283461709.944607,2381427625.6227574,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
68,ptdf_neg,-2491988.121087264,36802.868202325466,100320835.77781868,97828847.65673141,2539397905.9604573,2637226753.617189,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
69,ptdf_pos,-2464770.119446263,36802.86820233942,100320835.77781141,97856065.65836515,2539397905.96142,2637253971.6197853,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
70,ptdf_neg,-2360209.5279192035,33093.647970230144,100320835.77781124,97960626.24989204,2283461709.94588,2381422336.195772,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
71,ptdf_pos,-2493290.1148528885,36802.86820235809,100320835.77780958,97827545.66295668,2539397905.9627085,2637225451.625665,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
72,ptdf_neg,-2359096.1877001086,33093.64797021834,100320835.77781332,97961739.59011321,2283461709.9450655,2381423449.5351787,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
73,ptdf_pos,-2506325.963718289,36802.868202329904,100320835.77777632,97814509.81405802,2539397905.9607635,2637212415.7748213,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
74,ptdf_neg,-2366514.949616174,33093.64797020095,100320835.77781324,97954320.82819706,2283461709.943866,2381416030.772063,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
75,ptdf_pos,-4187886.5956268,112053.79327165186,100320835.77781422,96132949.18218742,7731711735.743978,7827844684.926165,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
76,ptdf_neg,-3748075.5655863294,71069.94998895194,100320835.77781154,96572760.21222521,4903826549.237683,5000399309.449908,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
77,ptdf_pos,-4188273.317980148,112053.79327165186,100320835.77781157,96132562.45983142,7731711735.743978,7827844298.203809,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
78,ptdf_neg,-5360177.711536535,112097.2822388938,100320835.77781162,94960658.06627508,7734712474.483672,7829673132.549947,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
79,ptdf_pos,-4185456.404710608,112053.79327165186,100320835.77781373,96135379.37310313,7731711735.743978,7827847115.117081,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
80,ptdf_neg,-7515324.199034909,106180.26056681391,100320835.77781421,92805511.5787793,7326437979.11016,7419243490.688939,cs2_nl34_z3_sigma75,Case Study 2,Split,0.75,4,$\sigma=0.75$
1,ptdf_pos,-2503229.393593503,36802.86820783897,100320835.77751197,97817606.38391846,2539397906.340889,2637215512.7248073,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
2,ptdf_neg,-2363510.577184967,33093.64797022237,100320835.77775535,97957325.20057039,2283461709.945344,2381419035.1459146,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
3,ptdf_pos,-2338182.9312240537,33093.64797639841,100320835.77673484,97982652.8455108,2283461710.3714905,2381444363.2170014,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
4,ptdf_neg,-2441376.10370255,36802.868202335056,100320835.77778265,97879459.6740801,2539397905.9611187,2637277365.6351986,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
5,ptdf_pos,-2219655.392448065,33093.64747730433,100320835.77679652,98101180.38434845,2283461675.9339986,2381562856.318347,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
6,ptdf_neg,-2512917.656630841,36802.86820231534,100320835.77778636,97807918.12115552,2539397905.9597583,2637205824.080914,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
7,ptdf_pos,-6109709.870888319,93715.18222761524,100320835.77781251,94211125.90692419,6466347573.705451,6560558699.612375,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
8,ptdf_neg,-4368282.69307264,65761.65476566937,100320835.77781323,95952553.08474058,4537554178.831186,4633506731.915927,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
9,ptdf_pos,-6093977.287042078,93715.18222761524,100320835.77781227,94226858.49077019,6466347573.705451,6560574432.196221,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
10,ptdf_neg,-4187707.666470485,112053.79327164454,100320835.777814,96133128.11134352,7731711735.743473,7827844863.854816,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
11,ptdf_pos,-2366514.9496175023,33093.64797021709,100320835.77781191,97954320.82819441,2283461709.944979,2381416030.773174,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
12,ptdf_neg,-7613281.214479376,91604.72699270412,100320835.7778112,92707554.56333183,6320726162.496584,6413433717.059916,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
13,ptdf_pos,-2356493.6168849245,33093.64797022464,100320835.77781188,97964342.16092697,2283461709.9455004,2381426052.106427,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
14,ptdf_neg,-3755463.708742557,71069.94998895194,100320835.77781388,96565372.06907132,4903826549.237683,5000391921.306755,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
15,ptdf_pos,-2366514.9496150995,33093.64797018788,100320835.77640215,97954320.82678704,2283461709.9429636,2381416030.7697506,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
16,ptdf_neg,-2512917.6566315074,36802.86820232517,100320835.77781457,97807918.12118305,2539397905.9604363,2637205824.0816193,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
17,ptdf_pos,-2366514.94961804,33093.647970223625,100320835.77781236,97954320.82819432,2283461709.9454303,2381416030.7736244,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
18,ptdf_neg,-2503921.572749105,36802.868202324375,100320835.77771412,97816914.20496501,2539397905.960382,2637214820.165347,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
19,ptdf_pos,-2510318.655000319,36802.86820233179,100320835.77781183,97810517.12281151,2539397905.9608936,2637208423.083705,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
20,ptdf_neg,-2299559.614956163,33093.64797023806,100320835.77781177,98021276.1628556,2283461709.9464264,2381482986.109282,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
21,ptdf_pos,-2366514.9496175754,33093.64797021797,100320835.77781314,97954320.82819556,2283461709.94504,2381416030.773236,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
22,ptdf_neg,-2512917.656630737,36802.8682023138,100320835.77781487,97807918.12118413,2539397905.9596524,2637205824.080837,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
23,ptdf_pos,-2511809.812564411,36802.868202324185,100320835.77781028,97809025.96524586,2539397905.9603686,2637206931.9256144,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
24,ptdf_neg,-2355542.6611123,33093.64796855038,100320835.7763167,97965293.11520441,2283461709.829976,2381427002.9451804,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
25,ptdf_pos,-2512917.656631759,36802.868202328886,100320835.77781244,97807918.12118068,2539397905.960693,2637205824.0818734,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
26,ptdf_neg,-2366514.949617558,33093.64797021777,100320835.77778272,97954320.82816516,2283461709.945026,2381416030.773191,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
27,ptdf_pos,-2362720.533925087,33093.647970257894,100320835.77780733,97958115.24388224,2283461709.947795,2381419825.191677,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
28,ptdf_neg,-2477486.8349374887,36802.86820232417,100320835.77781327,97843348.94287579,2539397905.9603677,2637241254.9032435,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
29,ptdf_pos,-2349410.243505882,33093.64719859672,100320835.77621219,97971425.5327063,2283461656.7031736,2381433082.23588,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
30,ptdf_neg,-2496944.4802506138,36802.86820232607,100320835.77781267,97823891.29756206,2539397905.960499,2637221797.258061,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
31,ptdf_pos,-2457326.383269825,36802.86820232971,100320835.77781364,97863509.39454381,2539397905.9607496,2637261415.3552933,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
32,ptdf_neg,-2365835.40862165,33093.64796979461,100320835.77783626,97955000.36921461,2283461709.915828,2381416710.285043,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
33,ptdf_pos,-7515374.170059719,106180.26056681295,100320835.77781253,92805461.6077528,7326437979.110094,7419243440.717847,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
34,ptdf_neg,-2366514.949616945,33093.64797021031,100320835.77774861,97954320.82813168,2283461709.9445114,2381416030.772643,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
35,ptdf_pos,-7515113.914524943,106180.26056681298,100320835.77781272,92805721.86328778,7326437979.110096,7419243700.973384,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
36,ptdf_neg,-9231887.659048308,112050.43806951171,100320835.77781394,91088948.11876564,7731480226.7963085,7822569174.915074,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
37,ptdf_pos,-2330721.4930273164,33093.647970224505,100320835.77778845,97990114.28476113,2283461709.945491,2381451824.230252,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
38,ptdf_neg,-9227745.30058064,112050.43806951196,100320835.77781115,91093090.47723052,7731480226.796326,7822573317.273556,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
39,ptdf_pos,-2512917.6566264094,36802.86820224989,100320835.77468526,97807918.11805886,2539397905.9552426,2637205824.0733013,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
40,ptdf_neg,-2330438.687206432,33093.64797023922,100320835.77611314,97990397.0889067,2283461709.946506,2381452107.035413,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
41,ptdf_pos,-2366514.949618655,33093.64797023109,100320835.77781232,97954320.82819366,2283461709.9459453,2381416030.774139,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
42,ptdf_neg,-2512917.656630886,36802.86820231599,100320835.77781403,97807918.12118314,2539397905.9598036,2637205824.0809865,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
43,ptdf_pos,-2505692.149136439,36802.86820231197,100320835.77777147,97815143.62863503,2539397905.959526,2637213049.588161,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
44,ptdf_neg,-2366514.9496167665,33093.64797020816,100320835.77781287,97954320.82819611,2283461709.944363,2381416030.772559,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
45,ptdf_pos,-4802515.77268937,73499.77799369051,100320835.77781472,95518320.00512534,5071484681.564646,5167003001.569771,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
46,ptdf_neg,-4801578.369325256,73499.77780692953,100320835.77647331,95519257.40714806,5071484668.678138,5167003926.085286,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
47,ptdf_pos,-2307154.606064744,33093.64797020413,100320835.77777858,98013681.17171384,2283461709.944085,2381475391.115799,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
48,ptdf_neg,-2512917.656630593,36802.86820231165,100320835.77781372,97807918.12118313,2539397905.9595037,2637205824.0806866,cs2_nl34_z3_sigma100,Case Study 2,Split,1.0,5,$\sigma=1$
