run_id,weight_type,capacity_market_cost_countrywide,redispatch_cost_countrywide,grid_shedding_countrywide_mwh,capacity_market_cost_split,redispatch_cost_split,grid_shedding_split_mwh,delta_capacity_market_cost,delta_redispatch_cost,delta_cost_excluding_grid_shedding,avoided_grid_shedding_mwh,break_even_voll_eur_per_mwh,case_study,scenario,sigma,design_order,design_label
45,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201894,88876.7482434446,0.0,17989485.689637303,5997788.6868677875,23987274.37650509,78885.05170037877,304.0788319137264,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
46,ptdf_neg,91516369.77233556,-5687547.717048552,78885.0515057034,109505855.46201882,14207.797866252717,0.0,17989485.68968326,5701755.514914805,23691241.20459806,78885.0515057034,300.32611695620403,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
47,ptdf_pos,91516369.77237974,-3040585.153425213,40818.829613370326,109505855.46201873,14959.176708211424,0.0,17989485.689638987,3055544.330133424,21045030.01977241,40818.829613370326,515.5716177829619,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
48,ptdf_neg,91516369.77185436,-3523927.20686917,53543.63076864139,109505855.46201916,12967.753331499873,0.0,17989485.690164804,3536894.96020067,21526380.650365476,53543.63076864139,402.03438469422423,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
49,ptdf_pos,91516369.7708821,-3100188.2138876715,44033.77189968557,109505855.46201853,58940.55999748828,0.0,17989485.691136435,3159128.7738851598,21148614.465021595,44033.77189968557,480.2816918160175,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
50,ptdf_neg,76239924.39754617,-2978681.6491801413,40818.82961558185,109505855.46201876,12967.753331499873,0.0,33265931.064472586,2991649.4025116414,36257580.46698423,40818.82961558185,888.2562486099197,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
51,ptdf_pos,76239924.39749914,-2986854.79191797,40818.829615357645,109505855.46201012,59163.55913361092,0.0,33265931.06451097,3046018.351051581,36311949.415562555,40818.829615357645,889.5882061719029,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
52,ptdf_neg,91516369.77238172,-3100188.2138868533,44033.77189966499,109505855.462013,12967.753331500106,0.0,17989485.689631283,3113155.9672183534,21102641.656849638,44033.77189966499,479.2376566089762,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
53,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
54,ptdf_neg,91516369.77238168,-5897061.652176436,78885.05167965923,109505855.46202138,17323.795618263073,0.0,17989485.689639702,5914385.447794699,23903871.1374344,78885.05167965923,303.02155640975633,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
55,ptdf_pos,91516369.7723804,-4668459.296255444,69789.3131982631,109505855.46201901,16162.745735245757,0.0,17989485.689638615,4684622.04199069,22674107.731629305,69789.3131982631,324.89369349738223,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
56,ptdf_neg,76239924.39775416,-3050071.420570906,44033.7718815102,109505855.4620184,88537.8542831717,0.0,33265931.064264238,3138609.2748540775,36404540.33911832,44033.7718815102,826.7413574535185,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
57,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
58,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
59,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
60,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
61,ptdf_pos,91516369.77091382,-3100188.21388765,44033.77189970939,109505855.4620188,12967.753331499873,0.0,17989485.69110498,3113155.9672191497,21102641.65832413,44033.77189970939,479.2376566419785,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
62,ptdf_neg,91516369.77237971,-2974541.6862875004,40818.829613334005,109505855.462019,60706.58886997728,0.0,17989485.689639285,3035248.2751574777,21024733.964796763,40818.829613334005,515.0743949289707,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
63,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
64,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,109505855.46201968,13507.796587366143,0.0,17989485.68963805,5922419.735211709,23911905.424849756,78885.05170037877,303.1234043640101,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
65,ptdf_pos,91516369.77238484,-3097318.814303233,44033.77189986701,109505855.46201871,154845.2900143331,0.0,17989485.689633876,3252164.104317566,21241649.79395144,44033.77189986701,482.3945094291501,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
66,ptdf_neg,91516369.77237915,-3047472.1106821336,40818.82961592904,109505855.462019,13191.762511160923,0.0,17989485.68963985,3060663.8731932947,21050149.562833145,40818.82961592904,515.6970388641076,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
67,ptdf_pos,91516369.77238102,-3054109.765488889,40818.82961479142,109505855.46200286,79875.24096248671,0.0,17989485.689621836,3133985.006451376,21123470.69607321,40818.82961479142,517.4932964863536,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
68,ptdf_neg,76239924.39771943,-3044965.0973838414,44033.77189986714,109505855.46201913,12967.753331500106,0.0,33265931.064299703,3057932.8507153415,36323863.91501504,44033.77189986714,824.9092082689523,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
69,ptdf_pos,91516369.77235672,-3100188.2138947616,44033.77189986714,109505855.46201846,12967.75333149964,0.0,17989485.68966174,3113155.9672262613,21102641.656888,44033.77189986714,479.23765660764735,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
70,ptdf_neg,76239924.39765722,-3051425.749916032,40818.82961592906,109505855.46201916,87879.2050322853,0.0,33265931.064361945,3139304.9549483173,36405236.019310266,40818.82961592906,891.8735877988906,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
71,ptdf_pos,91516369.77237934,-3096039.968033264,44033.77189986699,109505855.4620192,74705.73307652771,0.0,17989485.689639866,3170745.7011097916,21160231.39074966,44033.77189986699,480.5455103611866,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
72,ptdf_neg,91516369.77237931,-3001983.931381897,40818.82961592903,109505855.46201907,58940.559997488745,0.0,17989485.689639762,3060924.491379386,21050410.18101915,40818.82961592903,515.7034236181161,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
73,ptdf_pos,76239924.39775519,-3092644.390302903,44033.77189739439,109505855.46201941,120805.50256080412,0.0,33265931.064264223,3213449.892863707,36479380.95712793,44033.77189739439,828.4409757613001,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
74,ptdf_neg,91516369.77237535,-3051615.7195614018,40818.82961592889,109505855.46201853,90726.35707945887,0.0,17989485.68964319,3142342.0766408606,21131827.76628405,40818.82961592889,517.6980321365631,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
75,ptdf_pos,91516369.7723814,-4968157.05751567,112053.79326193933,109505855.46201308,13489.992440246975,0.0,17989485.689631686,4981647.049955917,22971132.7395876,112053.79326193933,205.00093812879493,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
76,ptdf_neg,91516369.77238147,-4222422.6356272325,71069.94998895211,109505855.46200667,62547.7709856676,0.0,17989485.689625204,4284970.4066129,22274456.096238103,71069.94998895211,313.415952870386,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
77,ptdf_pos,76239924.39775456,-4908158.656271961,112053.79327165188,109505855.46201614,104366.18509469158,0.0,33265931.06426157,5012524.841366652,38278455.90562822,112053.79327165188,341.6078544778025,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
78,ptdf_neg,91516369.77238569,-5939508.848197056,112097.28223889395,109505855.46201865,88287.40550453775,0.0,17989485.689632967,6027796.253701594,24017281.94333456,112097.28223889395,214.2539182363993,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
79,ptdf_pos,91516369.7723794,-4909911.157372669,112053.793271652,109505855.46201904,13586.315803300124,0.0,17989485.689639643,4923497.473175969,22912983.16281561,112053.793271652,204.48199470827078,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
80,ptdf_neg,91516369.77237925,-7915233.291370563,106330.01985609326,109505855.46201953,12967.753331499873,0.0,17989485.689640284,7928201.044702063,25917686.734342348,106330.01985609326,243.74759611085628,Case Study 2,cs2_nl34_z3_sigma25,0.25,2,$\sigma=0.25$
1,ptdf_pos,91516369.77138887,-3093603.857631908,44033.77189985748,125259330.5812936,-2504047.8363894,36654.14064663893,33742960.809904724,589556.0212425077,34332516.83114723,7379.6312532185475,4652.3350087680155,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
2,ptdf_neg,91516369.77237989,-2974739.1968354387,40818.82961592906,125259330.58127977,-2255720.290363605,33212.789120478825,33742960.80889988,719018.9064718336,34461979.71537171,7606.040495450237,4530.869870596415,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
3,ptdf_pos,91516369.77238083,-3008080.854911352,40818.82961593033,125259330.58098523,-2369380.145709617,33212.78912617349,33742960.808604404,638700.709201735,34381661.51780614,7606.040489756837,4520.310083033139,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
4,ptdf_neg,91516369.77238244,-3427319.7614145624,53543.63076651991,125259330.58136247,-2487973.887944303,36654.140646601096,33742960.80898003,939345.8734702594,34682306.682450294,16889.490119918817,2053.4845300952757,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
5,ptdf_pos,91516369.7723778,-3041766.8434679494,40818.82961592869,125259330.58128016,-2351384.4324831483,33146.48341837851,33742960.80890235,690382.4109848011,34433343.21988715,7672.346197550178,4487.9809035314265,Case Study 2,cs2_nl34_z3_sigma50,0.5,3,$\sigma=0.5$
