run_id,line,total_overload_index,positive_overload_index,negative_overload_index,maximum_overload_mw,overloaded_run_hours,maximum_market_utilization,overload_during_shedding_index,shedding_associated_with_overload_mw,rd_volume,curtailment,scenario,case_study,design,sigma
25,12,5945.474495163422,0.0,5945.474495163422,505.4658866980316,32,1.7344983030083596,5291.322410775159,55940.398586987,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,13,0.0,0.0,0.0,0.0,0,0.7929116542451023,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,14,31478.962776509456,0.0,31478.962776509456,1181.09049099206,84,2.7162561988109664,26697.863763035173,71985.4136460461,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,15,0.0,0.0,0.0,0.0,0,0.9511436213630466,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,16,0.0,0.0,0.0,0.0,0,0.4433727509684623,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,17,0.0,0.0,0.0,0.0,0,0.7520004014669458,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,18,0.0,0.0,0.0,0.0,0,0.387367909345499,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,19,0.0,0.0,0.0,0.0,0,0.814546202191027,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,2,0.0,0.0,0.0,0.0,0,0.7930065453299651,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,20,214.36174389895314,0.0,214.36174389895268,116.86522351793974,4,1.0491579007525995,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,21,0.0,0.0,0.0,0.0,0,0.4520086176059248,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,22,0.0,0.0,0.0,0.0,0,0.1775449807700848,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,23,702.9627127885049,702.9627127885049,0.0,192.5418025508294,5,1.279784711398815,702.9627127885049,8656.907300357387,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,24,63.24084970283889,0.0,63.24084970283889,63.24084970283889,1,1.0918960072478474,63.24084970283889,336.2834144462239,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,25,0.0,0.0,0.0,0.0,0,0.3258275226250228,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,26,93460.2954938259,93460.29549382592,0.0,3466.675757103105,58,2.4582139808508385,86946.19383430861,72463.82905491606,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,27,93841.08706896797,0.0,93841.08706896797,3670.406550711613,56,2.543910801778221,88788.58379963836,72463.82905491606,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,28,0.0,0.0,0.0,0.0,0,0.5308856567661375,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,29,0.0,0.0,0.0,0.0,0,0.3736280654553762,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,3,0.0,0.0,0.0,0.0,0,0.9953349340026664,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,30,0.0,0.0,0.0,0.0,0,0.2322826278202164,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,31,0.0,0.0,0.0,0.0,0,0.1196525010355614,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,32,0.0,0.0,0.0,0.0,0,0.2264527809269802,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,34,41650.415276894804,41650.415276894804,0.0,2000.522879140331,45,3.906982842020728,39509.58961162684,69800.00924538028,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,35,0.0,0.0,0.0,0.0,0,0.7047701730231418,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,36,0.0,0.0,0.0,0.0,0,0.3523850865115711,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,37,0.0,0.0,0.0,0.0,0,0.3212822028218168,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,38,0.0,0.0,0.0,0.0,0,0.4299469061577824,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,39,0.0,0.0,0.0,0.0,0,0.8316991069911964,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,4,1470.296381220985,0.0,1470.2963812209846,383.31768315240606,5,1.161237809314846,1470.296381220985,19416.26104962666,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,40,540.3098624457693,0.0,540.3098624457693,281.7212700421019,3,1.1185025434919065,540.3098624457693,8743.297892156119,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,5,0.0,0.0,0.0,0.0,0,0.8341917063363657,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,6,0.0,0.0,0.0,0.0,0,0.9465142977930038,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,7,3199.099279941697,3199.099279941698,0.0,769.2326327545128,11,2.1177808003379206,2988.8654697911,32854.09171350722,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,8,2521.9214687859676,2521.9214687859676,0.0,315.298835534953,20,1.4581643702085991,1886.0081000499429,16014.191282096406,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
25,9,0.0,0.0,0.0,0.0,0,0.5293856421802258,0.0,0.0,15396017.256546795,4302009.385086898,nl34_z1_sigma0,Case Study 1,Country-wide,
26,0,0.0,0.0,0.0,0.0,0,0.8056841128258367,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,1,1668.7567526639805,0.0,1668.7567526639805,391.8059927354634,8,1.1648083110216882,1583.7478827269815,11087.446152223756,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,10,0.0,0.0,0.0,0.0,0,0.7660953135117337,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,11,61159.34175428238,61159.34175428238,0.0,1427.6298148277306,103,3.074505330448822,29645.526782039065,45114.80157181379,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,12,6828.903210060922,0.0,6828.903210060923,532.0397506699024,32,1.7731130908810269,5601.070805671914,42265.89861675698,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,13,0.0,0.0,0.0,0.0,0,0.8591846938325509,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,14,58337.84923036535,0.0,58337.84923036535,1296.5490722599052,89,2.8840303933525018,29742.577945163313,45114.80157181379,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,15,0.0,0.0,0.0,0.0,0,0.8581107891677665,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,16,0.0,0.0,0.0,0.0,0,0.4234437615512458,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,17,0.0,0.0,0.0,0.0,0,0.6723867114080244,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,18,0.0,0.0,0.0,0.0,0,0.3998859221656936,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,19,0.0,0.0,0.0,0.0,0,0.8404318978635013,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,2,7493.622991096243,0.0,7493.622991096244,635.8853392958731,21,1.2674772482195378,7110.749576213882,35963.777344452035,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,20,447.84888422359336,0.0,447.8488842235938,157.25580367213115,6,1.0661476952422742,67.16063971850872,161.06826793061254,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,21,0.0,0.0,0.0,0.0,0,0.4394906047857299,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,22,0.0,0.0,0.0,0.0,0,0.1890591628235798,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,23,1537.8617542361858,1537.8617542361862,0.0,374.6612456483332,19,1.5444245722087628,163.8443166162266,11435.984521690183,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,24,109.54689101685938,0.0,109.54689101685938,109.54689101685938,1,1.1591838493342153,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,25,0.0,0.0,0.0,0.0,0,0.3500878691463334,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,26,103674.6222692087,103674.6222692087,0.0,3378.852425631503,62,2.421272190279746,69820.80075417829,45114.80157181379,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,27,103481.40239936236,0.0,103481.40239936237,3569.089410598365,60,2.501293008663234,72877.06278274595,45114.80157181379,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,28,0.0,0.0,0.0,0.0,0,0.5319675317593676,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,29,0.0,0.0,0.0,0.0,0,0.6193275489183924,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,3,1059.7345326147965,1059.734532614796,0.0,278.91615288924777,8,1.117322605898425,1059.7345326147965,12292.859567716043,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,30,0.0,0.0,0.0,0.0,0,0.2276051725086436,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,31,0.0,0.0,0.0,0.0,0,0.1569043872342084,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,32,0.0,0.0,0.0,0.0,0,0.2264526570371285,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,34,99056.85435054288,99056.85435054288,0.0,2072.462764442997,100,4.011519518112958,48274.72538208565,45114.80157181379,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,35,0.0,0.0,0.0,0.0,0,0.7047701730231418,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,36,0.0,0.0,0.0,0.0,0,0.3523850865115711,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,37,0.0,0.0,0.0,0.0,0,0.3338002156420117,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,38,0.0,0.0,0.0,0.0,0,0.4299469061577824,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,39,0.0,0.0,0.0,0.0,0,0.4396606048868584,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,4,968.3272151692963,0.0,968.3272151692963,272.1791865345954,7,1.114488784908173,968.3272151692963,18430.996927164637,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,40,0.0,0.0,0.0,0.0,0,0.612574034365055,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,5,0.0,0.0,0.0,0.0,0,0.8289307277602119,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,6,3452.574158869023,0.0,3452.574158869023,673.9300949065341,16,1.2834803008314954,1919.5953381909558,11634.223955633264,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,7,22817.085171877436,22817.085171877436,0.0,989.7544490310852,86,2.438223592015823,9604.11918518324,43701.70015653153,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,8,769.659555156551,507.9465314305892,261.7130237259619,198.32209913837835,8,1.2881841269601189,207.87184917060915,594.40715187028,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
26,9,0.0,0.0,0.0,0.0,0,0.4430980763401735,0.0,0.0,21900695.50513717,2714973.980226984,nl34_z1_sigma0,Case Study 1,Country-wide,
27,0,0.0,0.0,0.0,0.0,0,0.6352113161461398,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,1,0.0,0.0,0.0,0.0,0,0.9070987563280808,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,10,0.0,0.0,0.0,0.0,0,0.6164943489611657,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,11,40605.9217360268,40605.9217360268,0.0,1479.890256359649,69,3.150445580087456,19275.195355191005,37833.269726975035,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,12,11689.207405704687,0.0,11689.207405704687,928.2494902742316,45,2.348850027899327,5036.055262148978,26263.81906864356,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,13,0.0,0.0,0.0,0.0,0,0.8791142220760908,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,14,52419.46256124696,0.0,52419.46256124696,1215.6369765328336,80,2.766456094931275,21590.323383691823,37833.269726975035,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,15,0.0,0.0,0.0,0.0,0,0.7164061867357092,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,16,0.0,0.0,0.0,0.0,0,0.4850288351744759,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,17,0.0,0.0,0.0,0.0,0,0.7817435474815938,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,18,0.0,0.0,0.0,0.0,0,0.4063719727873469,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,19,0.0,0.0,0.0,0.0,0,0.8194302305038272,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,2,0.0,0.0,0.0,0.0,0,0.9226806457324656,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,20,123.03373266917515,0.0,123.03373266917515,115.9016663276443,2,1.0487525924213088,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,21,0.0,0.0,0.0,0.0,0,0.4330045516039555,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,22,0.0,0.0,0.0,0.0,0,0.1585409147681158,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,23,1214.635992105816,1214.635992105816,0.0,266.4171263103974,10,1.3871337954093288,183.87177484951053,2653.212669268979,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,24,105.67778918830072,0.0,105.67778918830072,59.53986337530012,4,1.0865180613793493,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,25,0.0,0.0,0.0,0.0,0,0.3476450120712021,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,26,71335.421294078,71335.421294078,0.0,2510.24975752854,57,2.0559052961198745,41564.78477288585,37833.269726975035,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,27,72219.75501969735,0.0,72219.75501969735,2726.571843845126,52,2.146898487504253,44798.50819053675,37833.269726975035,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,28,0.0,0.0,0.0,0.0,0,0.6164764191100733,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,29,0.0,0.0,0.0,0.0,0,0.7180320958861242,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,3,0.0,0.0,0.0,0.0,0,0.8407123762033356,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,30,0.0,0.0,0.0,0.0,0,0.1970022425785887,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,31,0.0,0.0,0.0,0.0,0,0.0994635637048852,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,32,0.0,0.0,0.0,0.0,0,0.2264527809269803,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,34,84148.21563484818,84148.21563484818,0.0,1941.453554980098,84,3.821148526595479,34546.31640588278,37833.269726975035,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,35,0.0,0.0,0.0,0.0,0,0.7047701730231419,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,36,0.0,0.0,0.0,0.0,0,0.3523850865115712,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,37,0.0,0.0,0.0,0.0,0,0.3402862663029498,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,38,0.0,0.0,0.0,0.0,0,0.4299469061577824,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,39,0.0,0.0,0.0,0.0,0,0.5029195683227147,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,4,9.031056722763878,0.0,9.031056722763878,9.031056722763878,1,1.0037988015314117,9.031056722763878,3683.172834602082,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,40,0.0,0.0,0.0,0.0,0,0.5798874405035346,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,5,0.0,0.0,0.0,0.0,0,0.8393255502531557,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,6,1366.237763893154,0.0,1366.2377638931534,219.543983197711,11,1.0923484421796943,1141.240108978167,17122.5338631652,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,7,11994.93892254015,11994.93892254015,0.0,1034.0628606102068,44,2.5026086553213966,5560.8099069313475,29853.99267266298,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,8,1430.0595794995838,805.6378495428619,624.4217299567218,510.47823276202473,6,1.7417818008169723,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
27,9,0.0,0.0,0.0,0.0,0,0.5067652464278652,0.0,0.0,18539754.05281249,2299788.763128476,nl34_z1_sigma0,Case Study 1,Country-wide,
28,0,0.0,0.0,0.0,0.0,0,0.8871381758708686,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,1,5170.588513768851,0.0,5170.588513768852,630.799749215606,22,1.2653380580917253,5170.588513768851,65823.69381707638,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,10,1168.601159388741,1168.6011593887415,0.0,371.5758847718489,5,1.1562987680665329,1168.601159388741,16291.228506287254,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,11,60310.660085651216,60310.660085651216,0.0,1416.7590867675776,105,3.0587089502720968,44560.48578550963,99381.9113716821,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,12,6194.083761013379,0.0,6194.083761013379,521.1690226097497,27,1.7573167107043015,6194.083761013379,69850.46680214317,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,13,0.0,0.0,0.0,0.0,0,0.9006454201157679,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,14,54625.09984954082,0.0,54625.09984954082,1281.5793563144966,88,2.8622777266587183,42729.44677305306,99381.9113716821,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,15,0.0,0.0,0.0,0.0,0,0.9935825144001555,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,16,0.0,0.0,0.0,0.0,0,0.4145604576486903,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,17,0.0,0.0,0.0,0.0,0,0.6723867114080244,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,18,0.0,0.0,0.0,0.0,0,0.3780782439534792,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,19,0.0,0.0,0.0,0.0,0,0.8404318978635013,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,2,348.12814096876855,0.0,348.12814096876855,199.0513355991725,5,1.083728465196958,348.12814096876855,13628.499765679157,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,20,330.0044627881489,0.0,330.00446278814934,143.85348138495965,4,1.0605101752939552,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,21,0.0,0.0,0.0,0.0,0,0.4612982829979445,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,22,0.0,0.0,0.0,0.0,0,0.1890591628235798,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,23,1726.776396027945,1726.7763960279453,0.0,291.05494628579925,15,1.422935295447192,1519.603186338993,10072.34064295995,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,24,52.43775971777393,0.0,52.43775971777393,52.43775971777393,1,1.0761979127372336,52.43775971777393,887.625458895513,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,25,0.0,0.0,0.0,0.0,0,0.3248862309515147,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,26,124056.94313765071,124056.94313765071,0.0,3869.590047758139,61,2.6276948590419784,119501.03718922396,99381.9113716821,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,27,124192.79551460152,0.0,124192.79551460153,4116.578449252565,58,2.731587453966443,120806.0196914375,99381.9113716821,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,28,0.0,0.0,0.0,0.0,0,0.5319675317593676,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,29,0.0,0.0,0.0,0.0,0,0.3900329297224358,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,3,1427.4186685518557,1427.4186685518562,0.0,351.98843391598484,10,1.1480595508196572,1427.4186685518557,26245.0320384562,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,30,0.0,0.0,0.0,0.0,0,0.2276051725086436,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,31,0.0,0.0,0.0,0.0,0,0.1569043872342084,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,32,0.0,0.0,0.0,0.0,0,0.2264526570371285,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,34,97930.00191018329,97930.00191018329,0.0,2021.8721826120432,98,3.9380057608428456,72670.21925036833,99381.9113716821,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,35,0.0,0.0,0.0,0.0,0,0.7047701730231418,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,36,0.0,0.0,0.0,0.0,0,0.3523850865115711,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,37,0.0,0.0,0.0,0.0,0,0.311992537429797,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,38,0.0,0.0,0.0,0.0,0,0.4299469061577824,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,39,0.0,0.0,0.0,0.0,0,0.8997627292268242,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,4,3108.548227992618,0.0,3108.5482279926186,539.5262003536373,11,1.2269449765467657,3108.548227992618,41048.299292851916,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,40,1114.95936923112,0.0,1114.9593692311205,383.3377606336289,4,1.1612462546572635,1114.95936923112,17803.74450909011,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,5,0.0,0.0,0.0,0.0,0,0.8523428097158698,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,6,1294.5061142898094,0.0,1294.506114289809,589.7881616681357,4,1.248087044576523,1294.5061142898094,4539.617776756876,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,7,20683.47483307993,20683.47483307993,0.0,1034.2835455843187,79,2.502929335199605,12627.840199024107,84026.10278198001,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,8,291.1007375587626,234.35605542645783,56.744682132304774,101.83283101521806,4,1.1479744598786314,234.35605542645783,4001.377357960255,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
28,9,0.0,0.0,0.0,0.0,0,0.4543500781627158,0.0,0.0,25965884.44901178,5855627.337925776,nl34_z1_sigma0,Case Study 1,Country-wide,
29,0,0.0,0.0,0.0,0.0,0,0.6751911561378645,0.0,0.0,17437171.685936876,2299788.779790829,nl34_z1_sigma0,Case Study 1,Country-wide,
